uniprot_id,log_prec_y,Gene ID
rs|NP_001230956.1|NP_001230956.1,0.6445529875758783,100689039.0
rs|NP_001230957.1|NP_001230957.1,0.8145400447706572,100689040.0
rs|NP_001230961.1|NP_001230961.1,0.2926835425203731,100689044.0
rs|NP_001230962.1|NP_001230962.1,0.8599635416129755,100689045.0
rs|NP_001230963.1|NP_001230963.1,0.5025263249066295,100689046.0
rs|NP_001230964.1|NP_001230964.1,0.4724780734468077,100689047.0
rs|NP_001230965.1|NP_001230965.1,0.2302811173150742,100689048.0
rs|NP_001230966.1|NP_001230966.1,0.2715049999309247,100689049.0
rs|NP_001230968.1|NP_001230968.1,0.8752884777437709,100689051.0
rs|NP_001230969.1|NP_001230969.1,0.7472756343977466,100689053
rs|NP_001230970.1|NP_001230970.1,0.633065302647499,100689054
rs|NP_001230971.1|NP_001230971.1,0.7772857536554134,100689057
rs|NP_001230972.1|NP_001230972.1,0.6144916763927862,100689058
rs|NP_001230973.1|NP_001230973.1,0.3507220074077531,100689059
rs|NP_001230974.1|NP_001230974.1,0.6308511355982457,100689060
rs|NP_001230975.1|NP_001230975.1,0.3905605573443103,100689061
rs|NP_001230977.1|NP_001230977.1,0.3667866430609235,100689063
rs|NP_001230978.1|NP_001230978.1,0.3253022116332955,100689062
rs|NP_001230979.1|NP_001230979.1,0.8869332110858167,100689064
rs|NP_001230980.1|NP_001230980.1,0.3702321985830784,100689065.0
rs|NP_001230981.1|NP_001230981.1,0.9516329371927712,100689066.0
rs|NP_001230982.1|NP_001230982.1,0.3941677114455222,100689067.0
rs|NP_001230983.1|NP_001230983.1,0.5048450557581527,100689068.0
rs|NP_001230984.1|NP_001230984.1,0.4915649683413072,100689069.0
rs|NP_001230985.1|NP_001230985.1,0.7620383762754066,100689070.0
rs|NP_001230986.1|NP_001230986.1,0.3355141424543558,100689071.0
rs|NP_001230987.1|NP_001230987.1,0.6168524158194268,100689072.0
rs|NP_001231002.1|NP_001231002.1,0.441710310622932,100689075.0
rs|NP_001231004.1|NP_001231004.1,0.7839368253259279,100689077.0
rs|NP_001231005.1|NP_001231005.1,0.4418302013068081,100689078.0
rs|NP_001231008.1|NP_001231008.1,0.0594717978680979,100689080.0
rs|NP_001231014.1|NP_001231014.1,0.5108927493599743,100689082.0
rs|NP_001231018.1|NP_001231018.1,0.4651088747238002,100689085.0
rs|NP_001231027.1|NP_001231027.1,0.8059015114964961,100689089.0
rs|NP_001231029.1|NP_001231029.1,0.6906278598418822,100689090.0
rs|NP_001231044.1|NP_001231044.1,0.493344529533086,100689092.0
rs|NP_001231046.1|NP_001231046.1,0.5487287554264421,100689094.0
rs|NP_001231047.1|NP_001231047.1,0.5433004511948043,100689095.0
rs|NP_001231051.1|NP_001231051.1,0.9559804517043832,100689096.0
rs|NP_001231065.1|NP_001231065.1,0.5686870178715017,100689097.0
rs|NP_001231068.1|NP_001231068.1,0.4830092356026629,100689100.0
rs|NP_001231196.1|NP_001231196.1,0.6843527638726876,100689238.0
rs|NP_001231198.1|NP_001231198.1,0.275076898085344,100689239.0
rs|NP_001231202.1|NP_001231202.1,0.596491095535259,100689240.0
rs|NP_001231204.2|NP_001231204.2,0.6190860417646922,107976996.0
rs|NP_001231207.1|NP_001231207.1,0.1726030619713536,100689243.0
rs|NP_001231210.1|NP_001231210.1,0.3614941899464557,100689245.0
rs|NP_001231216.1|NP_001231216.1,0.692007069079249,100689253.0
rs|NP_001231221.1|NP_001231221.1,0.7298876022499701,100689254.0
rs|NP_001231222.1|NP_001231222.1,0.4650977155796221,100689255.0
rs|NP_001231227.1|NP_001231227.1,0.6990463579641801,100689256.0
rs|NP_001231310.1|NP_001231310.1,0.3623081965337409,
rs|NP_001231323.1|NP_001231323.1,0.379845560616093,
rs|NP_001231328.1|NP_001231328.1,0.3616649502966217,
rs|NP_001231331.1|NP_001231331.1,0.7953782888675558,
rs|NP_001231340.1|NP_001231340.1,0.6308979098446316,
rs|NP_001231423.1|NP_001231423.1,0.4973691638419255,
rs|NP_001231436.1|NP_001231436.1,0.5811149598865137,100689287.0
rs|NP_001231448.1|NP_001231448.1,0.8442240737062474,
rs|NP_001231462.1|NP_001231462.1,0.6332907659104962,100689293.0
rs|NP_001231504.1|NP_001231504.1,0.4397616666463564,
rs|NP_001231505.1|NP_001231505.1,0.2539104800721657,100689478.0
rs|NP_001231777.1|NP_001231777.1,0.8687315585696384,100736552.0
rs|NP_001231778.1|NP_001231778.1,0.4764338431508383,100736553.0
rs|NP_001231779.1|NP_001231779.1,0.6958709250737662,100736551.0
rs|NP_001231780.1|NP_001231780.1,0.7502018182855749,100736554.0
rs|NP_001231781.1|NP_001231781.1,0.6440153283263815,100736555.0
rs|NP_001231782.1|NP_001231782.1,0.6657497475316283,100736556.0
rs|NP_001233602.1|NP_001233602.1,0.7623606693793235,100689408.0
rs|NP_001233603.1|NP_001233603.1,0.750763273109199,100689409.0
rs|NP_001233604.1|NP_001233604.1,0.6593343005400033,100689410.0
rs|NP_001233606.1|NP_001233606.1,0.6604508667429123,100689412.0
rs|NP_001233607.1|NP_001233607.1,0.7106668292019835,100689413.0
rs|NP_001233608.1|NP_001233608.1,0.788577405829686,100689414.0
rs|NP_001233609.1|NP_001233609.1,0.2279886330186548,100689415.0
rs|NP_001233610.1|NP_001233610.1,0.6233539234304931,100689416.0
rs|NP_001233611.1|NP_001233611.1,0.5354569963573499,100689417.0
rs|NP_001233613.1|NP_001233613.1,0.4854314751916248,100689419.0
rs|NP_001233614.1|NP_001233614.1,0.6102494011006485,100689420.0
rs|NP_001233615.1|NP_001233615.1,0.4728979261511441,100689421.0
rs|NP_001233616.1|NP_001233616.1,0.5267052921853252,100689424.0
rs|NP_001233617.1|NP_001233617.1,0.5629642615979432,100689425.0
rs|NP_001233619.1|NP_001233619.1,0.7756468432532277,100689428.0
rs|NP_001233620.1|NP_001233620.1,0.8253380985111295,100689430.0
rs|NP_001233621.1|NP_001233621.1,0.7983430585177002,100689432.0
rs|NP_001233622.2|NP_001233622.2,0.9170368802389016,100689433.0
rs|NP_001233623.1|NP_001233623.1,0.365978276576779,100689434.0
rs|NP_001233624.1|NP_001233624.1,0.308308904782304,100689435.0
rs|NP_001233625.1|NP_001233625.1,0.59966822477295,100689436.0
rs|NP_001233626.1|NP_001233626.1,0.7434793742929463,100689437.0
rs|NP_001233627.1|NP_001233627.1,0.4160746734015702,100689438.0
rs|NP_001233628.1|NP_001233628.1,0.2607527068120944,100689440.0
rs|NP_001233630.1|NP_001233630.1,0.4115097765175676,100689442.0
rs|NP_001233633.1|NP_001233633.1,0.2970858651356605,100689445.0
rs|NP_001233634.1|NP_001233634.1,0.6362700376154077,100689446.0
rs|NP_001233636.1|NP_001233636.1,0.6595723090645346,100689448.0
rs|NP_001233637.1|NP_001233637.1,0.6607055574778602,100689449.0
rs|NP_001233638.1|NP_001233638.1,0.6385019041727366,100689450.0
rs|NP_001233639.2|NP_001233639.2,0.703752447523075,100689451.0
rs|NP_001233642.1|NP_001233642.1,0.5064071038077536,100689454.0
rs|NP_001233643.1|NP_001233643.1,0.4813560048774069,100689455.0
rs|NP_001233644.1|NP_001233644.1,0.5526135883048727,100689456.0
rs|NP_001233645.1|NP_001233645.1,0.3114019608497672,100689457.0
rs|NP_001233646.1|NP_001233646.1,0.607453899512249,100689459.0
rs|NP_001233647.1|NP_001233647.1,0.2625519424502847,100689460.0
rs|NP_001233648.1|NP_001233648.1,0.5002962234169783,
rs|NP_001233649.1|NP_001233649.1,0.711712832527591,100689462.0
rs|NP_001233650.1|NP_001233650.1,0.6112759734288836,100689463.0
rs|NP_001233651.1|NP_001233651.1,0.4716792405668397,100689464.0
rs|NP_001233652.1|NP_001233652.1,0.2601529544663488,100689465.0
rs|NP_001233653.1|NP_001233653.1,0.5643043205754182,100689466.0
rs|NP_001233654.1|NP_001233654.1,1.0,100689467.0
rs|NP_001233655.1|NP_001233655.1,0.6420518199145101,100689468.0
rs|NP_001233656.1|NP_001233656.1,0.6040250997502192,100689469.0
rs|NP_001233658.1|NP_001233658.1,0.9538165375679756,100689472.0
rs|NP_001233660.1|NP_001233660.1,0.48839832542079,100689474.0
rs|NP_001233661.1|NP_001233661.1,0.1927041286994118,100689475.0
rs|NP_001233662.1|NP_001233662.1,0.7047211163551269,100689476.0
rs|NP_001233664.1|NP_001233664.1,0.2642670702036689,100689301.0
rs|NP_001233665.1|NP_001233665.1,0.6432982966259047,100689302.0
rs|NP_001233666.1|NP_001233666.1,0.6185083754188081,100689303.0
rs|NP_001233667.1|NP_001233667.1,0.5602242510310526,100689304.0
rs|NP_001233669.1|NP_001233669.1,0.1527064319408138,100689306.0
rs|NP_001233670.1|NP_001233670.1,0.838414161019201,100689308.0
rs|NP_001233671.1|NP_001233671.1,0.7022539712767955,100689309.0
rs|NP_001233672.1|NP_001233672.1,0.542681829987226,100689310.0
rs|NP_001233674.1|NP_001233674.1,0.5464677542430583,100689312.0
rs|NP_001233675.1|NP_001233675.1,0.5876225722290177,100689313.0
rs|NP_001233676.1|NP_001233676.1,0.7391065000554427,100689314.0
rs|NP_001233677.1|NP_001233677.1,0.6665983986259615,100689315.0
rs|NP_001233678.1|NP_001233678.1,0.4778229539433724,100689316.0
rs|NP_001233679.1|NP_001233679.1,0.4628934194457086,100689317.0
rs|NP_001233680.1|NP_001233680.1,0.7554667791859657,100689318.0
rs|NP_001233682.1|NP_001233682.1,0.4244622637704835,100689320.0
rs|NP_001233684.1|NP_001233684.1,0.419421699773164,100689322.0
rs|NP_001233685.1|NP_001233685.1,0.5390341109600584,100689323.0
rs|NP_001233686.1|NP_001233686.1,0.5064914478181104,100689324.0
rs|NP_001233687.1|NP_001233687.1,0.5859600021089141,100689325.0
rs|NP_001233688.1|NP_001233688.1,0.398415339799868,100689326.0
rs|NP_001233689.1|NP_001233689.1,0.7861339486303025,100689327.0
rs|NP_001233690.1|NP_001233690.1,0.4903075689065436,100689328.0
rs|NP_001233691.1|NP_001233691.1,0.3434163745944831,100689329.0
rs|NP_001233693.1|NP_001233693.1,0.2974430606025526,100689331.0
rs|NP_001233695.1|NP_001233695.1,0.3881612492793323,100689333.0
rs|NP_001233696.1|NP_001233696.1,0.4962645587257466,100689334.0
rs|NP_001233697.1|NP_001233697.1,0.6167789346385304,100689335.0
rs|NP_001233698.1|NP_001233698.1,0.4838713241543044,100689336.0
rs|NP_001233700.1|NP_001233700.1,0.2809061860045558,100689339.0
rs|NP_001233701.1|NP_001233701.1,0.6145801671076565,100689341.0
rs|NP_001233702.1|NP_001233702.1,0.4679035528980533,100689342.0
rs|NP_001233703.1|NP_001233703.1,0.9468130672106958,100689343.0
rs|NP_001233704.1|NP_001233704.1,0.76692660619678,100689344.0
rs|NP_001233705.1|NP_001233705.1,0.7843625021807387,100689345.0
rs|NP_001233706.1|NP_001233706.1,0.6791304319672989,100689346.0
rs|NP_001233707.1|NP_001233707.1,0.5737736775792662,100689347.0
rs|NP_001233708.1|NP_001233708.1,0.4885960781052827,100689348.0
rs|NP_001233709.1|NP_001233709.1,0.487646540305319,100689349.0
rs|NP_001233710.1|NP_001233710.1,0.3135528528011043,100689350.0
rs|NP_001233711.1|NP_001233711.1,0.4857480666615376,100689351.0
rs|NP_001233712.1|NP_001233712.1,0.6566527641053079,100689352.0
rs|NP_001233713.1|NP_001233713.1,0.515764467461054,100689353.0
rs|NP_001233714.1|NP_001233714.1,0.677178780887536,100689354.0
rs|NP_001233716.1|NP_001233716.1,0.8671895842040438,100689359.0
rs|NP_001233717.1|NP_001233717.1,0.4947915562783616,100689360.0
rs|NP_001233718.1|NP_001233718.1,0.5778557409591503,100689361.0
rs|NP_001233719.1|NP_001233719.1,0.357785465494452,100689362.0
rs|NP_001233720.1|NP_001233720.1,0.5462687288130182,100689363.0
rs|NP_001233722.1|NP_001233722.1,0.4238101325114072,100689365.0
rs|NP_001233723.1|NP_001233723.1,0.6401486482111978,100689367.0
rs|NP_001233724.1|NP_001233724.1,0.4486801145928236,100689368.0
rs|NP_001233725.1|NP_001233725.1,0.3367643317981925,100689369.0
rs|NP_001233726.1|NP_001233726.1,0.3797738831008662,100689370.0
rs|NP_001233727.1|NP_001233727.1,0.6853581016092954,100689371.0
rs|NP_001233728.1|NP_001233728.1,0.6084930691684189,100689372.0
rs|NP_001233729.1|NP_001233729.1,0.5087873673737419,100689373.0
rs|NP_001233730.1|NP_001233730.1,0.231766225030987,100689374.0
rs|NP_001233731.1|NP_001233731.1,0.5726209420807862,100689375.0
rs|NP_001233732.1|NP_001233732.1,0.6621778211015438,100689376.0
rs|NP_001233733.1|NP_001233733.1,0.7289004415263929,100689377.0
rs|NP_001233734.1|NP_001233734.1,0.582133471242917,100689378.0
rs|NP_001233736.1|NP_001233736.1,0.5427599311143182,100689380.0
rs|NP_001233737.1|NP_001233737.1,0.8094244387643936,100689382.0
rs|NP_001233742.1|NP_001233742.1,0.5186704720717827,100689387.0
rs|NP_001233743.1|NP_001233743.1,0.5326778741239416,100689388.0
rs|NP_001233746.1|NP_001233746.1,0.4203113085620887,100689393.0
rs|NP_001233747.1|NP_001233747.1,0.6305246737698312,100689394.0
rs|NP_001233748.1|NP_001233748.1,0.613816611481138,100689395.0
rs|NP_001233750.1|NP_001233750.1,0.7034497192252356,100689397.0
rs|NP_001233751.1|NP_001233751.1,0.5542428327874673,100689398.0
rs|NP_001233752.1|NP_001233752.1,0.2251345912389899,100689399.0
rs|NP_001233753.1|NP_001233753.1,0.676028421205508,100689400.0
rs|NP_001233754.1|NP_001233754.1,0.4242138656845487,100689401.0
rs|NP_001233755.1|NP_001233755.1,0.7236701375640417,100689402.0
rs|NP_001233756.1|NP_001233756.1,0.6026256522847793,100689403.0
rs|NP_001233757.1|NP_001233757.1,0.4231253016086801,100689404.0
rs|NP_001233758.1|NP_001233758.1,0.9818173792489162,100689405.0
rs|NP_001233759.1|NP_001233759.1,0.713030706929776,100689406.0
rs|NP_001233760.1|NP_001233760.1,0.5516357559892487,100689407.0
rs|NP_001239226.1|NP_001239226.1,0.8289895523647275,100758970.0
rs|NP_001239228.1|NP_001239228.1,0.5765593254590881,100774853.0
rs|NP_001243686.1|NP_001243686.1,0.4350229325725695,100754707.0
rs|NP_001243715.1|NP_001243715.1,0.5213325925548918,100759003.0
rs|NP_001243717.1|NP_001243717.1,0.3400539122560769,100771188.0
rs|NP_001243760.1|NP_001243760.1,0.59166903845127,100765235.0
rs|NP_001243772.1|NP_001243772.1,0.7862294180940709,100771635.0
rs|NP_001243773.1|NP_001243773.1,0.6573415561715342,100762068.0
rs|NP_001243777.1|NP_001243777.1,0.5349861842632554,100768801.0
rs|NP_001243780.1|NP_001243780.1,0.6042052846406026,100768242.0
rs|NP_001243795.1|NP_001243795.1,0.4865687771912544,100750444.0
rs|NP_001243797.1|NP_001243797.1,0.5052932993543463,100770125.0
rs|NP_001243807.1|NP_001243807.1,0.4189897230334313,100762965.0
rs|NP_001243809.1|NP_001243809.1,0.4992625659279524,100763608.0
rs|NP_001243811.1|NP_001243811.1,0.7964642429591899,100771594.0
rs|NP_001247445.1|NP_001247445.1,0.5701135351725096,100760258.0
rs|NP_001252546.1|NP_001252546.1,0.5170633862870018,100755703.0
rs|NP_001258354.1|NP_001258354.1,0.1122817799897088,100689043.0
rs|NP_001258355.1|NP_001258355.1,0.2544134607239816,100689042.0
rs|NP_001265861.1|NP_001265861.1,0.5853454826821682,100757071.0
rs|NP_001268812.1|NP_001268812.1,0.7520957164474039,100762284.0
rs|NP_001272848.1|NP_001272848.1,0.0745441073090254,100689390.0
rs|NP_001272853.1|NP_001272853.1,0.8584192015394679,100765366.0
rs|NP_001272854.1|NP_001272854.1,0.4012687575100488,100765075.0
rs|NP_001278415.1|NP_001278415.1,0.1687269313796276,100774224.0
rs|NP_001278594.1|NP_001278594.1,0.6157928305792527,100761113.0
rs|NP_001278874.1|NP_001278874.1,0.5271643508180708,100753506.0
rs|NP_001278876.1|NP_001278876.1,0.34452573352886,100751825.0
rs|NP_001278985.1|NP_001278985.1,0.487422455697566,100762904.0
rs|NP_001278986.1|NP_001278986.1,0.3904309213044472,100766256.0
rs|NP_001278987.1|NP_001278987.1,0.0499827576884427,100765509.0
rs|NP_001278988.1|NP_001278988.1,0.5119471331313626,100767083.0
rs|NP_001278990.1|NP_001278990.1,0.3185747109516291,100767961.0
rs|NP_001309953.1|NP_001309953.1,0.4994340806277673,100689277.0
rs|NP_001315037.1|NP_001315037.1,0.5563780244510743,100757909.0
rs|NP_001315039.1|NP_001315039.1,0.5503216865735152,100769566.0
rs|XP_027242334.1|XP_027242334.1,0.5794278966689919,100752216.0
rs|XP_027242336.1|XP_027242336.1,0.4515137000577827,100754009.0
rs|XP_027242337.1|XP_027242337.1,0.3130601476211048,100751644.0
rs|XP_027242338.1|XP_027242338.1,0.6101899545091422,100750960.0
rs|XP_027242339.1|XP_027242339.1,0.3605701049132635,100750960.0
rs|XP_027242340.1|XP_027242340.1,0.4933606161121583,100750960.0
rs|XP_027242341.1|XP_027242341.1,0.5287257904095263,100750667.0
rs|XP_027242342.1|XP_027242342.1,0.4081971229107755,100753715.0
rs|XP_027242343.1|XP_027242343.1,0.6700674655054581,100753715.0
rs|XP_027242347.1|XP_027242347.1,0.3100957686130883,100755750.0
rs|XP_027242348.1|XP_027242348.1,0.3100957686130883,
rs|XP_027242349.1|XP_027242349.1,0.5013619247415226,100756046.0
rs|XP_027242354.1|XP_027242354.1,0.4636646261834591,100753411.0
rs|XP_027242356.1|XP_027242356.1,0.5336745035943407,
rs|XP_027242357.1|XP_027242357.1,0.4652731585512214,100752812.0
rs|XP_027242358.1|XP_027242358.1,0.2837606009480858,100752812.0
rs|XP_027242360.1|XP_027242360.1,0.4683141073522955,100752812.0
rs|XP_027242361.1|XP_027242361.1,0.2791819876161199,100752812.0
rs|XP_027242362.1|XP_027242362.1,0.4647616827946579,100752812.0
rs|XP_027242368.1|XP_027242368.1,0.3865560325499479,100768260.0
rs|XP_027242369.1|XP_027242369.1,0.6949211729186566,100767682.0
rs|XP_027242370.1|XP_027242370.1,0.68478718755557,
rs|XP_027242371.1|XP_027242371.1,0.4561061830714127,100767682.0
rs|XP_027242372.1|XP_027242372.1,0.5582255187603387,100769231.0
rs|XP_027242374.1|XP_027242374.1,0.341580863862882,100754336.0
rs|XP_027242376.1|XP_027242376.1,0.3435266532639697,100754621
rs|XP_027242382.1|XP_027242382.1,0.1584719310680649,100753061.0
rs|XP_027242383.1|XP_027242383.1,0.4129731009821393,100753061.0
rs|XP_027242386.1|XP_027242386.1,0.4841402960965098,100753061.0
rs|XP_027242391.1|XP_027242391.1,0.4386445028217345,
rs|XP_027242392.1|XP_027242392.1,0.3509354652546877,100753655.0
rs|XP_027242393.1|XP_027242393.1,0.5109500994738778,100753953.0
rs|XP_027242394.1|XP_027242394.1,0.4642982607054693,100753953
rs|XP_027242397.1|XP_027242397.1,0.6734640674267617,100754538.0
rs|XP_027242400.1|XP_027242400.1,0.5632577706982881,100754538.0
rs|XP_027242401.1|XP_027242401.1,0.4775225434717255,100754538.0
rs|XP_027242403.1|XP_027242403.1,0.3155137694729757,100757444.0
rs|XP_027242404.1|XP_027242404.1,0.3286487892961107,100757444.0
rs|XP_027242405.1|XP_027242405.1,0.9348047826335264,100757444.0
rs|XP_027242406.1|XP_027242406.1,0.5634644053754193,100757729
rs|XP_027242410.1|XP_027242410.1,0.5788539644774187,100755695
rs|XP_027242417.1|XP_027242417.1,0.1970643193662949,100751989.0
rs|XP_027242429.1|XP_027242429.1,0.670939482352286,100758097.0
rs|XP_027242431.1|XP_027242431.1,0.670939482352286,100758097.0
rs|XP_027242448.1|XP_027242448.1,0.5868132057982658,
rs|XP_027242455.1|XP_027242455.1,0.6793362513611445,100751290.0
rs|XP_027242457.1|XP_027242457.1,0.5052836899645746,100751290.0
rs|XP_027242458.1|XP_027242458.1,0.7986004195307023,100751290.0
rs|XP_027242459.1|XP_027242459.1,0.4724052247737826,100751290.0
rs|XP_027242460.1|XP_027242460.1,0.5170219179926898,100751290.0
rs|XP_027242464.1|XP_027242464.1,0.4517250959506826,100750414.0
rs|XP_027242465.1|XP_027242465.1,0.4517250959506826,100750414.0
rs|XP_027242466.1|XP_027242466.1,0.5575171009184748,100750703.0
rs|XP_027242469.1|XP_027242469.1,0.5276750532191128,
rs|XP_027242470.1|XP_027242470.1,0.4012042213714207,100774316.0
rs|XP_027242471.1|XP_027242471.1,0.3785476067338179,100774897.0
rs|XP_027242472.1|XP_027242472.1,0.9198626723153313,100774897
rs|XP_027242519.1|XP_027242519.1,0.3016598296051074,
rs|XP_027242524.1|XP_027242524.1,0.4943638357071055,100763471.0
rs|XP_027242535.1|XP_027242535.1,0.5650810876492657,100762895.0
rs|XP_027242536.1|XP_027242536.1,0.4009897828216531,
rs|XP_027242537.1|XP_027242537.1,0.6678984609393348,100762607.0
rs|XP_027242540.1|XP_027242540.1,0.4495191314966425,100762020.0
rs|XP_027242541.1|XP_027242541.1,0.3809276037625361,100762312.0
rs|XP_027242543.1|XP_027242543.1,0.5594019843631843,100761439.0
rs|XP_027242547.1|XP_027242547.1,0.5684105917015366,
rs|XP_027242557.1|XP_027242557.1,0.802513184972583,100758740.0
rs|XP_027242563.1|XP_027242563.1,0.4724639962905478,
rs|XP_027242574.1|XP_027242574.1,0.4015086875485351,100761058.0
rs|XP_027242577.1|XP_027242577.1,0.3613297915241259,100761058.0
rs|XP_027242578.1|XP_027242578.1,0.4906645390435259,100761058.0
rs|XP_027242582.1|XP_027242582.1,0.4920179217090171,100761058.0
rs|XP_027242583.1|XP_027242583.1,0.5173717742456868,100761058.0
rs|XP_027242584.1|XP_027242584.1,0.4630811099188585,100761058.0
rs|XP_027242586.1|XP_027242586.1,0.6851042167743845,100761058.0
rs|XP_027242587.1|XP_027242587.1,0.6123648920249489,100761058.0
rs|XP_027242590.1|XP_027242590.1,0.512513486094042,100760179.0
rs|XP_027242591.1|XP_027242591.1,0.6811946511859248,100759889.0
rs|XP_027242594.1|XP_027242594.1,0.6935747700781603,100754887.0
rs|XP_027242597.1|XP_027242597.1,0.5584439331511877,100755176.0
rs|XP_027242610.1|XP_027242610.1,0.3417040533916081,100756056.0
rs|XP_027242611.1|XP_027242611.1,0.5330148814749841,100758365.0
rs|XP_027242612.1|XP_027242612.1,0.6697659735425853,100758365.0
rs|XP_027242617.1|XP_027242617.1,0.624592259751866,100756342.0
rs|XP_027242618.1|XP_027242618.1,0.5007221961942936,100763616.0
rs|XP_027242620.1|XP_027242620.1,0.4417314749724016,100763336.0
rs|XP_027242621.1|XP_027242621.1,0.511779928140505,100763903.0
rs|XP_027242637.1|XP_027242637.1,0.5896466172924103,100766959.0
rs|XP_027242649.1|XP_027242649.1,0.4470117445810287,100767245.0
rs|XP_027242651.1|XP_027242651.1,0.6758855637825093,100771946.0
rs|XP_027242654.1|XP_027242654.1,0.5353285029114687,100768031.0
rs|XP_027242655.1|XP_027242655.1,0.6235696034980566,100768321.0
rs|XP_027242659.1|XP_027242659.1,0.5917905210311571,
rs|XP_027242663.1|XP_027242663.1,0.50792459369153,100769174.0
rs|XP_027242664.1|XP_027242664.1,0.4839795757948734,100769174.0
rs|XP_027242665.1|XP_027242665.1,0.4904324276107447,100772518.0
rs|XP_027242666.1|XP_027242666.1,0.6980967675171437,
rs|XP_027242670.1|XP_027242670.1,0.4729878100011535,100770226.0
rs|XP_027242674.1|XP_027242674.1,0.4824928753921185,100770226.0
rs|XP_027242675.1|XP_027242675.1,0.6588423540052986,100769742.0
rs|XP_027242677.1|XP_027242677.1,0.9063412530725176,
rs|XP_027242680.1|XP_027242680.1,0.2659235130061407,100773678.0
rs|XP_027242682.1|XP_027242682.1,0.4703165784443342,
rs|XP_027242685.1|XP_027242685.1,0.7271465266341712,100773968.0
rs|XP_027242686.1|XP_027242686.1,0.3837667451540379,107979073.0
rs|XP_027242687.1|XP_027242687.1,0.3687526103811677,100689173.0
rs|XP_027242689.1|XP_027242689.1,0.6034126261159715,100770793.0
rs|XP_027242693.1|XP_027242693.1,0.4544740864276101,100774841.0
rs|XP_027242704.1|XP_027242704.1,0.7743581813687104,100773345.0
rs|XP_027242705.1|XP_027242705.1,0.6152195480767157,100773635.0
rs|XP_027242712.1|XP_027242712.1,0.1787154618139131,100773919.0
rs|XP_027242713.1|XP_027242713.1,0.5363269696373388,100773919.0
rs|XP_027242714.1|XP_027242714.1,0.6977703100434052,100773919.0
rs|XP_027242715.1|XP_027242715.1,0.5363269696373388,
rs|XP_027242716.1|XP_027242716.1,0.4549269823368803,
rs|XP_027242718.1|XP_027242718.1,0.3679852029751399,100773919.0
rs|XP_027242720.1|XP_027242720.1,0.4229941371442307,
rs|XP_027242721.1|XP_027242721.1,0.3046706404532485,100773919.0
rs|XP_027242728.1|XP_027242728.1,0.3374761470398766,100750506.0
rs|XP_027242729.1|XP_027242729.1,0.2397922020062811,100750506.0
rs|XP_027242731.1|XP_027242731.1,0.8562005382033635,100750795.0
rs|XP_027242738.1|XP_027242738.1,0.2614116798653739,100769505.0
rs|XP_027242739.1|XP_027242739.1,0.6984666202582082,100760300.0
rs|XP_027242741.1|XP_027242741.1,0.2893571473134024,100765477.0
rs|XP_027242743.1|XP_027242743.1,0.1355864667409801,100765477.0
rs|XP_027242746.1|XP_027242746.1,0.4692262933907717,100774626.0
rs|XP_027242750.1|XP_027242750.1,0.5109831517156754,100774626.0
